"GEOID","State","county_name","mvi_3_bins","Th1_3_bins","Th2_3_bins","Th3_3_bins","Th4_3_bins","Th5_3_bins","Th6_3_bins","mvi","Th1","Th2","Th3","Th4","Th5","Th6","pop_wra","pop_wra_black","pop_wra_white","pop_wra_hisplatino","pop_wra_asian","pop_wra_native","pop_wra_pacificisland","pop_wra_mixed","pop_wra_other","pct_wra_black","pct_wra_white","pct_wra_hisplatino","pct_wra_asian","pct_wra_native","pct_wra_pacificisland","pct_wra_mixed","pct_wra_other","mvi_state_avg","Th1_state_avg","Th2_state_avg","Th3_state_avg","Th4_state_avg","Th5_state_avg","Th6_state_avg","callout","callout1","mmr_state","mmr_state_blurb","blurb","pct_lbw","pct_ptb","pop_wra_within_state_rank"
"04019","Arizona","Pima","Moderate","Moderate","Low","Moderate","Moderate","High","Moderate",48.6150907354346,35.8484559057625,25.437758675581,55.0461636421522,40.6240050939191,80.8659662527857,58.5482330468004,199039,7137,142407,89917,7473,9657,388,11054,20923,3.58572942991072,71.5472847029979,45.1755686071574,3.75454056742648,4.85181296127895,0.194936670702727,5.55368545862871,10.5120102090545,54.1391712768409,56.1659393555501,28.1708659102554,47.6915150710225,41.1399710882645,69.6850940214328,74.4894087336432,"Socioeconomic determinants","On average, women in Pima county are less vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of Arizona.<br>Pima is most vulnerable due to <p><b style=""border-bottom:2px solid #9FC7D3"";>Socioeconomic determinants</b></p>.","27","27 deaths per 100,000 live births","Socioeconomic determinants of health include educational attainment, poverty and food insecurity, and social support.",7.8,9.1,2
"04013","Arizona","Maricopa","Moderate","Moderate","Low","Moderate","Moderate","Moderate","High",51.7032792104425,60.1082457815982,22.8589621139764,47.023241006049,34.4476281439032,62.6870423432028,81.279847182426,876205,56169,643724,319093,45572,21796,2470,34278,72196,6.41048613052881,73.4672821999418,36.4176191644649,5.20106596059141,2.48754572274753,0.281897501155551,3.91209819619838,8.23962428883652,54.1391712768409,56.1659393555501,28.1708659102554,47.6915150710225,41.1399710882645,69.6850940214328,74.4894087336432,"Physical environment","On average, women in Maricopa county are less vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of Arizona.<br>Maricopa is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","27","27 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",7.3,9.4,1
"06003","California","Alpine","Moderate","Low","Low","Moderate","High","High","High",57.3702642470551,6.62209487424387,24.5781598217128,43.7121935689271,74.4985673352435,91.2766634829672,89.5574657752308,165,5,49,31,2,95,6,8,0,3.03030303030303,29.6969696969697,18.7878787878788,1.21212121212121,57.5757575757576,3.63636363636364,4.84848484848485,0,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Socioeconomic determinants","On average, women in Alpine county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Alpine is most vulnerable due to <p><b style=""border-bottom:2px solid #9FC7D3"";>Socioeconomic determinants</b></p>.","8","8 deaths per 100,000 live births","Socioeconomic determinants of health include educational attainment, poverty and food insecurity, and social support.",NA,NA,58
"06091","California","Sierra","Low","Low","Low","Moderate","Low","Low","Low",6.84495383635785,21.5536453358803,14.0719516077682,52.976758993951,30.8818847500796,7.41801973893664,6.52658389048074,315,1,308,25,0,0,0,6,0,0.317460317460317,97.7777777777778,7.93650793650794,0,0,0,1.9047619047619,0,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Mental health & substance abuse","On average, women in Sierra county are less vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Sierra is most vulnerable due to <p><b style=""border-bottom:2px solid #5D7384"";>Mental health & substance abuse</b></p>.","8","8 deaths per 100,000 live births","Stress, mental illness and substance abuse can negatively impact the health and well-being of mothers and their children during and after pregnancy.",NA,NA,57
"06049","California","Modoc","Moderate","Moderate","Moderate","Moderate","Low","High","High",50.7163323782235,43.6803565743394,35.9439668895256,36.4215218083413,32.2190385227634,87.4880611270296,68.3221903852276,1284,32,1052,222,13,109,0,39,39,2.49221183800623,81.9314641744548,17.2897196261682,1.01246105919003,8.48909657320872,0,3.03738317757009,3.03738317757009,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Socioeconomic determinants","On average, women in Modoc county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Modoc is most vulnerable due to <p><b style=""border-bottom:2px solid #9FC7D3"";>Socioeconomic determinants</b></p>.","8","8 deaths per 100,000 live births","Socioeconomic determinants of health include educational attainment, poverty and food insecurity, and social support.",NA,NA,56
"06105","California","Trinity","Moderate","Low","Moderate","Moderate","Moderate","High","High",49.1244826488379,1.87838268067494,43.170964660936,49.0926456542502,33.8427252467367,80.3247373447947,89.9713467048711,1732,0,1440,169,60,130,0,28,74,0,83.1408775981524,9.75750577367205,3.46420323325635,7.50577367205543,0,1.61662817551963,4.27251732101617,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Trinity county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Trinity is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",NA,NA,55
"06051","California","Mono","Low","Low","Low","Low","Moderate","Low","Low",13.1805157593123,16.3960522126711,13.3715377268386,15.313594396689,48.7106017191977,31.9325055714741,33.0786373766316,2798,0,2069,828,163,128,0,196,242,0,73.9456754824875,29.5925661186562,5.82558970693352,4.5746962115797,0,7.00500357398141,8.64903502501787,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"General healthcare","On average, women in Mono county are less vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Mono is most vulnerable due to <p><b style=""border-bottom:2px solid #F37940"";>General healthcare</b></p>.","8","8 deaths per 100,000 live births","General Healthcare measures the accessibility, affordability and utilization of healthcare, including insurance coverage and the state’s Medicaid expansion status.",NA,NA,52
"06043","California","Mariposa","Moderate","Low","Low","Moderate","Moderate","Moderate","High",37.7905125756129,25.3104106972302,16.077682266794,36.5170327921044,33.7790512575613,45.3040432983126,96.2750716332378,2325,0,2054,376,11,87,0,99,74,0,88.3440860215054,16.1720430107527,0.473118279569892,3.74193548387097,0,4.25806451612903,3.18279569892473,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Mariposa county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Mariposa is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",NA,NA,54
"06027","California","Inyo","Low","Low","Low","Low","Moderate","Moderate","High",22.5405921680993,8.24578159821713,29.9904489016237,4.71187519898122,36.1349888570519,39.4141992995861,79.0194205666985,2826,78,2053,884,16,443,4,194,38,2.76008492569002,72.6468506723284,31.2809624911536,0.56617126680821,15.6758669497523,0.141542816702052,6.86482661004954,1.3446567586695,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Inyo county are less vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Inyo is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",NA,NA,51
"06063","California","Plumas","Low","Low","Low","Low","Low","Moderate","High",24.2597898758357,13.4988857051894,15.2817574021012,32.5374084686406,15.090735434575,46.4501751034702,80.9296402419612,2581,75,2232,342,17,19,45,104,89,2.90585044556373,86.4781092599767,13.2506780317706,0.65865943432778,0.736148779542813,1.74351026733824,4.02944595118171,3.44827586206897,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Plumas county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Plumas is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",NA,NA,53
"06011","California","Colusa","Moderate","Low","Moderate","Low","Moderate","High","High",51.9579751671442,5.47596306908628,65.1066539318688,21.7765042979943,55.396370582617,71.1238459089462,90.6080865966253,3971,51,3594,2752,44,36,0,80,166,1.28431125661043,90.5061697305465,69.3024427096449,1.10803324099723,0.906572651725006,0,2.01460589272224,4.18030722739864,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Colusa county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Colusa is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",NA,NA,49
"06015","California","Del Norte","Moderate","Low","Moderate","Low","Low","High","High",45.3040432983126,1.08245781598217,66.411970709965,24.5144858325374,13.1168417701369,96.4024196115887,81.4071951607768,4353,139,2905,838,195,357,0,396,361,3.19320009189065,66.7355846542614,19.2510912014702,4.47966919365955,8.20124052377671,0,9.09717436250861,8.29313117390305,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Socioeconomic determinants","On average, women in Del Norte county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Del Norte is most vulnerable due to <p><b style=""border-bottom:2px solid #9FC7D3"";>Socioeconomic determinants</b></p>.","8","8 deaths per 100,000 live births","Socioeconomic determinants of health include educational attainment, poverty and food insecurity, and social support.",NA,NA,48
"06021","California","Glenn","Moderate","Low","Moderate","Low","High","High","High",54.8233046800382,5.57147405284941,46.0999681630054,30.2133078637377,67.0805475963069,78.3190066857689,93.282394141993,5208,9,4037,2524,247,110,0,92,713,0.172811059907834,77.5153609831029,48.4639016897081,4.74270353302611,2.11213517665131,0,1.76651305683564,13.6904761904762,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Glenn county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Glenn is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",NA,NA,46
"06035","California","Lassen","Moderate","Low","Moderate","Low","Moderate","Moderate","High",39.1595033428844,5.12575612862146,39.0639923591213,23.7822349570201,46.9595670168736,60.9360076408787,82.6806749442853,3409,139,2964,165,35,134,45,68,24,4.07744206512174,86.9463185684952,4.84012907010854,1.02669404517454,3.93077148723966,1.32003520093869,1.99471985919625,0.704018773833969,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Lassen county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Lassen is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",NA,NA,50
"06005","California","Amador","Low","Low","Moderate","Low","Low","Low","Moderate",21.585482330468,1.27347978350844,44.6354664119707,28.080229226361,31.5186246418338,32.82394141993,54.9188156638013,4705,5,4100,796,76,30,0,313,181,0.106269925611052,87.1413390010627,16.9181721572795,1.61530286928799,0.637619553666312,0,6.65249734325186,3.84697130712009,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Amador county are less vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Amador is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",NA,NA,47
"06093","California","Siskiyou","Moderate","Low","Moderate","Moderate","Low","High","High",48.8379496975486,18.2425978987584,47.246099968163,40.082776185928,29.8631009232728,83.922317733206,78.0324737344795,6293,48,5290,1094,104,277,17,479,78,0.762752264420785,84.0616558080407,17.3843953599237,1.65262990624503,4.40171619259495,0.270141426982361,7.61163197203242,1.23947242968378,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Socioeconomic determinants","On average, women in Siskiyou county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Siskiyou is most vulnerable due to <p><b style=""border-bottom:2px solid #9FC7D3"";>Socioeconomic determinants</b></p>.","8","8 deaths per 100,000 live births","Socioeconomic determinants of health include educational attainment, poverty and food insecurity, and social support.",NA,NA,44
"06009","California","Calaveras","Low","Low","Low","Moderate","Low","Moderate","High",26.1700095510984,6.94046482012098,33.0149633874562,37.1537726838586,28.6851321235275,35.5937599490608,69.0862782553327,6160,2,5469,1133,157,31,0,373,128,0.0324675324675325,88.7824675324675,18.3928571428571,2.5487012987013,0.503246753246753,0,6.05519480519481,2.07792207792208,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Calaveras county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Calaveras is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",NA,NA,45
"06109","California","Tuolumne","Low","Low","Low","Low","Low","Moderate","Moderate",12.9894937917861,0.764087870105062,24.1324418974849,16.8417701368991,13.8172556510665,40.9105380452085,61.9866284622732,7544,50,6747,1175,54,135,15,422,121,0.662778366914104,89.4353128313892,15.5752916224814,0.715800636267232,1.78950159066808,0.198833510074231,5.59384941675504,1.60392364793213,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Tuolumne county are less vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Tuolumne is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",NA,NA,43
"06069","California","San Benito","Low","Low","Moderate","Low","Low","Moderate","Moderate",9.0417064629099,0.222858962113976,42.2158548233047,9.55109837631328,12.8621458134352,41.0060490289717,36.9309137217447,12023,95,9664,8000,334,89,2,744,1095,0.790152208267487,80.3792730599684,66.5391333277884,2.77800881643517,0.740247858271646,0.0166347833319471,6.18813939948432,9.10754387424104,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical health","On average, women in San Benito county are less vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>San Benito is most vulnerable due to <p><b style=""border-bottom:2px solid #EAAC2C"";>Physical health</b></p>.","8","8 deaths per 100,000 live births","Physical health status, including prevalence of noncommunicable diseases and STIs, can increase the risk of complications and/or death during and after pregnancy.",NA,NA,40
"06103","California","Tehama","Moderate","Low","Moderate","Moderate","Moderate","High","High",56.3514804202483,16.8099331423114,49.5383635784782,40.528494110156,39.9872652021649,95.1926138172557,83.476599808978,10843,88,9160,3370,216,295,0,504,580,0.811583510098681,84.4784653693627,31.0799594208245,1.99206861569676,2.72064926680808,0,4.64816010329245,5.34907313474131,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Socioeconomic determinants","On average, women in Tehama county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Tehama is most vulnerable due to <p><b style=""border-bottom:2px solid #9FC7D3"";>Socioeconomic determinants</b></p>.","8","8 deaths per 100,000 live births","Socioeconomic determinants of health include educational attainment, poverty and food insecurity, and social support.",NA,NA,41
"06033","California","Lake","Moderate","Low","Moderate","Moderate","Low","High","Moderate",42.7252467367081,0.0636739891754218,43.4256606176377,52.8494110156001,20.0891435848456,92.0407513530723,64.8837949697549,9982,297,7118,2632,39,494,2,454,1578,2.97535564015227,71.3083550390703,26.367461430575,0.390703265878581,4.94890803446203,0.0200360649168503,4.54818673612502,15.8084552193949,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Socioeconomic determinants","On average, women in Lake county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Lake is most vulnerable due to <p><b style=""border-bottom:2px solid #9FC7D3"";>Socioeconomic determinants</b></p>.","8","8 deaths per 100,000 live births","Socioeconomic determinants of health include educational attainment, poverty and food insecurity, and social support.",NA,NA,42
"06115","California","Yuba","Moderate","Low","Moderate","Low","Moderate","High","High",46.259153135944,1.1779687997453,43.616682585164,27.2524673670805,54.9824896529768,78.2234957020057,82.5851639605221,15278,533,11485,4976,1072,235,47,1060,846,3.48867652834141,75.173452022516,32.5697080769734,7.01662521272418,1.53815944495353,0.307631888990706,6.93808090064145,5.5373740018327,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Yuba county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Yuba is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",NA,NA,37
"06045","California","Mendocino","Moderate","Low","Moderate","Low","Low","High","High",40.4329831263929,0.445717924227953,42.4068767908309,26.0426615727475,23.4638650111429,88.6023559375995,82.9035339063992,14460,170,11492,4671,411,927,39,646,775,1.17565698478562,79.4744121715076,32.3029045643154,2.84232365145228,6.41078838174274,0.269709543568465,4.46749654218534,5.35961272475795,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Socioeconomic determinants","On average, women in Mendocino county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Mendocino is most vulnerable due to <p><b style=""border-bottom:2px solid #9FC7D3"";>Socioeconomic determinants</b></p>.","8","8 deaths per 100,000 live births","Socioeconomic determinants of health include educational attainment, poverty and food insecurity, and social support.",NA,NA,38
"06101","California","Sutter","Low","Low","Moderate","Low","Low","High","High",28.9716650748169,4.01146131805158,44.3170964660936,6.1127029608405,15.1862464183381,80.9933142311366,69.7548551416746,18572,368,12457,6534,3085,125,181,1283,1073,1.98147749300022,67.0740900279991,35.1819944001723,16.6110273530045,0.673056213654964,0.974585397372388,6.90824897695455,5.77751453801421,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Socioeconomic determinants","On average, women in Sutter county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Sutter is most vulnerable due to <p><b style=""border-bottom:2px solid #9FC7D3"";>Socioeconomic determinants</b></p>.","8","8 deaths per 100,000 live births","Socioeconomic determinants of health include educational attainment, poverty and food insecurity, and social support.",NA,NA,36
"06057","California","Nevada","Low","Low","Low","Low","Low","Low","Moderate",2.73798153454314,3.91595033428844,8.91435848455906,12.8621458134352,7.03597580388411,26.2336835402738,44.3170964660936,14427,15,13054,2060,253,99,17,653,336,0.103971719692244,90.48312192417,14.2787828377348,1.75365633880918,0.686213349968808,0.11783461565121,4.52623553060234,2.32896652110626,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Nevada county are less vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Nevada is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",NA,NA,39
"06023","California","Humboldt","Low","Low","Low","Moderate","Low","High","High",28.6532951289398,0.0955109837631328,22.7634511302133,41.7701368990767,12.3527539000318,72.2699777141038,69.3091372174467,28017,362,21374,4194,1149,1603,89,1911,1529,1.29207267016454,76.2893957240247,14.9694828140058,4.1010814862405,5.72152621622586,0.317664275261448,6.82085876432166,5.45740086376129,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Socioeconomic determinants","On average, women in Humboldt county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Humboldt is most vulnerable due to <p><b style=""border-bottom:2px solid #9FC7D3"";>Socioeconomic determinants</b></p>.","8","8 deaths per 100,000 live births","Socioeconomic determinants of health include educational attainment, poverty and food insecurity, and social support.",6.1,8.2,34
"06055","California","Napa","Low","Low","Low","Low","Low","Moderate","High",8.24578159821713,0.70041388092964,14.645017510347,0.318369945877109,5.8261700095511,36.6125437758676,81.7255651066539,25661,615,17623,10907,2458,269,153,1018,3525,2.39663302287518,68.6762012392346,42.5041892365847,9.57873816297105,1.04828338724134,0.596235532520167,3.96710962160477,13.7367990335529,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Napa county are less vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Napa is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",5.8,8.2,35
"06031","California","Kings","Moderate","Low","Moderate","Low","Low","High","High",48.1375358166189,16.9054441260745,56.7335243553009,5.8261700095511,27.7936962750716,90.194205666985,97.6440624005094,28604,1264,20036,17030,1264,439,73,1120,4408,4.41896238288351,70.0461473919732,59.5371276744511,4.41896238288351,1.5347503845616,0.255209061669697,3.91553628863096,15.4104321073976,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Kings county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Kings is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",6.4,9.3,33
"06039","California","Madera","Moderate","Low","Moderate","Low","Moderate","High","High",60.8086596625279,17.4466730340656,64.6609360076409,27.2206303724928,47.1505889843999,94.1738299904489,93.9509710283349,32828,1638,21245,20892,653,514,45,1396,7337,4.98964298769343,64.7160960155964,63.6407944437675,1.98915559887901,1.5657365663458,0.137078104057512,4.25246740587303,22.3498233215548,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Socioeconomic determinants","On average, women in Madera county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Madera is most vulnerable due to <p><b style=""border-bottom:2px solid #9FC7D3"";>Socioeconomic determinants</b></p>.","8","8 deaths per 100,000 live births","Socioeconomic determinants of health include educational attainment, poverty and food insecurity, and social support.",6.3,8.1,30
"06089","California","Shasta","Low","Low","Low","Low","Low","Moderate","High",29.958611907036,18.0834129258198,24.005093919134,30.945558739255,17.0327921044253,62.0184654568609,71.251193887297,31029,438,25874,4075,1351,915,78,1438,935,1.41158271294595,83.3865093944375,13.1328756969287,4.35399142737439,2.94885429759257,0.251377743401334,4.63437429501434,3.01331012923394,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Shasta county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Shasta is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",6.7,8.3,31
"06025","California","Imperial","Moderate","Low","Moderate","Low","Moderate","High","High",46.5775230818211,8.11843361986628,43.5211716014008,2.29226361031519,38.2680674944285,97.5485514167462,99.4906080865966,34296,281,23541,30803,446,414,43,1018,8553,0.819337532073711,68.6406578026592,89.8151387916958,1.30044320037322,1.20713785864241,0.125379052950781,2.96827618381152,24.9387683694892,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in Imperial county are more vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Imperial is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",5.8,8,29
"06017","California","El Dorado","Low","Low","Low","Low","Low","Low","Moderate",2.83349251830627,4.99840815027062,2.99267749124483,13.2760267430755,19.165870741802,18.3381088825215,45.1130213307864,29897,313,25316,5012,1857,298,105,1323,685,1.04692778539653,84.6773923805064,16.7642238351674,6.21132555105863,0.996755527310432,0.351205806602669,4.42519316319363,2.2911997859317,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Physical environment","On average, women in El Dorado county are less vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>El Dorado is most vulnerable due to <p><b style=""border-bottom:2px solid #499D9E"";>Physical environment</b></p> .","8","8 deaths per 100,000 live births","Environmental factors that influence maternal health outcomes include violent crime rates, housing conditions, pollution, and access to transportation.",6.7,7.9,32
"06113","California","Yolo","Low","Low","Low","Low","Low","Moderate","Moderate",13.2123527539,4.64820120980579,9.58293537090099,3.56574339382362,10.0286532951289,65.7433938236231,65.3613498885705,54615,1693,34246,17201,10765,259,267,3390,3995,3.09988098507736,62.7043852421496,31.4950105282432,19.7107021880436,0.47422869175135,0.488876682230157,6.20708596539412,7.31484024535384,22.8742310348948,8.83557614701252,26.3494074918502,7.91006177676569,14.3254545412475,54.476062798934,82.2133439512527,"Socioeconomic determinants","On average, women in Yolo county are less vulnerable to adverse maternal health outcomes due to county-level conditions than the average woman in the state of California.<br>Yolo is most vulnerable due to <p><b style=""border-bottom:2px solid #9FC7D3"";>Socioeconomic determinants</b></p>.","8","8 deaths per 100,000 live births","Socioeconomic determinants of health include educational attainment, poverty and food insecurity, and social support.",6,7.8,25
